ID,Case ID,Case Name,Group ID,Group Name,Item Name,Item Type,Created by User Name,Created by User ID,Created Time,Last Edited by User Name,Last Edited by User ID,Last Edited Time,isDeleted
3083,7,Training One,125,Group 12,Tom,person,bxb5268,197,11/07/2016-13:58:41,bxb5268,197,11/07/2016-13:58:41,False
3082,7,Training One,137,Colin Letson,Rec Hall,location,cjl5378,204,11/07/2016-13:58:24,cjl5378,204,11/07/2016-18:30:26,False
3081,7,Training One,137,Colin Letson,Theft1,event,cjl5378,204,11/07/2016-13:58:24,cjl5378,204,11/07/2016-14:10:50,True
3080,7,Training One,125,Group 12,Lisa,person,bxb5268,197,11/07/2016-13:57:43,oto5029,186,11/07/2016-14:10:29,False
3079,7,Training One,139,Team 10,Jeff,person,admin,1,11/07/2016-13:57:17,admin,1,11/07/2016-13:57:17,False
3078,7,Training One,135,Group 4 -Amanda,Jeff,person,aim5627,201,11/07/2016-13:57:15,aim5627,201,11/07/2016-13:57:51,False
3077,7,Training One,125,Group 12,Rec Hall!,location,oto5029,186,11/07/2016-13:57:08,oto5029,186,11/07/2016-14:07:22,False
3076,7,Training One,132,Group 4 - Taylor,Jeff,person,tgl5033,179,11/07/2016-13:57:01,tgl5033,179,11/07/2016-13:57:35,False
3075,7,Training One,129,Marisol ,Jeff,person,mxt5265,198,11/07/2016-13:56:55,mxt5265,198,11/07/2016-13:56:55,False
3074,7,Training One,125,Group 12,Basketball game,event,oto5029,186,11/07/2016-13:56:51,oto5029,186,11/07/2016-13:56:51,False
3073,7,Training One,126,Group 14.1,Jeff,person,eme5118,195,11/07/2016-13:56:49,eme5118,195,11/07/2016-13:56:49,False
3072,7,Training One,115,Team13,Fridays,event,njk5148,192,11/07/2016-13:56:43,njk5148,192,11/07/2016-13:56:43,False
3071,7,Training One,125,Group 12,Jeff,person,oto5029,186,11/07/2016-13:56:28,bxb5268,197,11/07/2016-13:57:05,False
3070,7,Training One,127,TrialGroup14,Jeff,person,qzs5049,187,11/07/2016-13:56:28,qzs5049,187,11/07/2016-13:56:28,False
3069,7,Training One,120,Team 3,Jeff.,person,szc5510,184,11/07/2016-13:56:27,szc5510,184,11/07/2016-14:12:27,True
3068,7,Training One,128,group14_2,Jeff,person,vnd5015,176,11/07/2016-13:56:27,vnd5015,176,11/07/2016-13:56:27,False
3067,7,Training One,119,Team 5,Jeff,person,edc5129,180,11/07/2016-13:56:25,edc5129,180,11/07/2016-13:56:25,False
3066,7,Training One,136,group123,Jeff,person,admin,1,11/07/2016-13:56:25,admin,1,11/07/2016-13:56:25,False
3065,7,Training One,131,zachhoman,Jeff,person,zvh5096,188,11/07/2016-13:56:24,zvh5096,188,11/07/2016-13:58:04,False
3064,7,Training One,133,Troy_Training_Tutorial_1,Jeff,person,tjt5230,200,11/07/2016-13:56:23,tjt5230,200,11/07/2016-13:56:23,False
3063,7,Training One,140,admin-test,Jeff,person,duc196,175,11/07/2016-13:56:22,duc196,175,11/07/2016-13:56:22,False
3062,7,Training One,118,CE,Jeff,person,cke5030,182,11/07/2016-13:56:09,cke5030,182,11/07/2016-13:56:09,False
3061,7,Training One,116,Group 4(tutorial),Lisa,person,mjs6459,177,11/07/2016-13:56:06,mjs6459,177,11/07/2016-14:02:54,False
3060,7,Training One,137,Colin Letson,Jeff,person,cjl5378,204,11/07/2016-13:56:04,cjl5378,204,11/07/2016-14:12:48,False
3059,7,Training One,130,Chocolate Pudding,Jeff,person,lgs5102,183,11/07/2016-13:55:47,lgs5102,183,11/07/2016-13:55:47,False
3058,7,Training One,115,Team13,Starbucks,location,njk5148,192,11/07/2016-13:55:35,njk5148,192,11/07/2016-13:55:35,False
3056,7,Training One,115,Team13,work part-time,organization,njk5148,192,11/07/2016-13:55:26,njk5148,192,11/07/2016-13:55:46,False
3055,7,Training One,122,Group 11,Rec Hall,location,swe5128,190,11/07/2016-13:54:49,swe5128,190,11/07/2016-14:06:51,False
3054,7,Training One,115,Team13,Debt due,event,njk5148,192,11/07/2016-13:54:43,njk5148,192,11/07/2016-13:54:43,False
3053,7,Training One,122,Group 11,Basketball game,event,swe5128,190,11/07/2016-13:54:43,swe5128,190,11/07/2016-14:13:45,False
3052,7,Training One,122,Group 11,Tom,person,swe5128,190,11/07/2016-13:54:24,swe5128,190,11/07/2016-13:56:32,False
3051,7,Training One,116,Group 4(tutorial),Jeff,person,mjs6459,177,11/07/2016-13:54:18,mjs6459,177,11/07/2016-13:57:26,False
3050,7,Training One,115,Team13,Baldric:,person,njk5148,192,11/07/2016-13:54:13,njk5148,192,11/07/2016-13:54:13,False
3049,7,Training One,122,Group 11,Jeff notices empty closet,event,swe5128,190,11/07/2016-13:54:04,swe5128,190,11/07/2016-13:59:45,False
3048,7,Training One,115,Team13,Alex:,person,njk5148,192,11/07/2016-13:53:57,njk5148,192,11/07/2016-13:53:57,False
3047,7,Training One,119,Team 5,Starbucks,location,nzj5049,185,11/07/2016-13:53:56,nzj5049,185,11/07/2016-13:55:24,True
3046,7,Training One,115,Team13,Alex,person,mzc5605,196,11/07/2016-13:53:48,mzc5605,196,11/07/2016-13:53:48,False
3045,7,Training One,115,Team13,Baldric,person,mzc5605,196,11/07/2016-13:53:48,mzc5605,196,11/07/2016-13:53:48,False
3044,7,Training One,115,Team13,transferred,event,mzc5605,196,11/07/2016-13:53:48,mzc5605,196,11/07/2016-13:54:37,False
3043,7,Training One,122,Group 11,Jeff,person,swe5128,190,11/07/2016-13:53:48,swe5128,190,11/07/2016-13:55:59,False
3042,7,Training One,116,Group 4(tutorial),12pm Aug 13,event,mjs6459,177,11/07/2016-13:53:46,mjs6459,177,11/07/2016-13:53:46,False
3041,7,Training One,115,Team13,Tom,person,njk5148,192,11/07/2016-13:53:44,njk5148,192,11/07/2016-13:53:44,False
3040,7,Training One,134,Team ,other t,location,admin,1,11/07/2016-13:53:29,admin,1,11/07/2016-13:53:29,False
3039,7,Training One,115,Team13,New York,event,njk5148,192,11/07/2016-13:53:11,njk5148,192,11/07/2016-13:53:35,False
3038,7,Training One,116,Group 4(tutorial),closet was empty,location,mjs6459,177,11/07/2016-13:52:53,mjs6459,177,11/07/2016-13:52:53,False
3037,7,Training One,115,Team13,Lisa,person,admin,1,11/07/2016-13:52:47,admin,1,11/07/2016-13:52:47,False
3036,7,Training One,119,Team 5,Rec Hall,location,nzj5049,185,11/07/2016-13:52:43,nzj5049,185,11/07/2016-14:05:21,False
3035,7,Training One,115,Team13,Rec Hall!,location,njk5148,192,11/07/2016-13:50:50,njk5148,192,11/07/2016-14:04:37,True
3034,7,Training One,124,FBI server,Jeff,person,jda5248,189,11/07/2016-13:49:46,jda5248,189,11/07/2016-13:57:09,False
3033,7,Training One,115,Team13,Basketball game,event,njk5148,192,11/07/2016-13:49:24,njk5148,192,11/07/2016-13:57:22,False
3032,7,Training One,115,Team13,Jeff,person,mzc5605,196,11/07/2016-13:49:19,njk5148,192,11/07/2016-13:49:37,False
3031,7,Training One,117,Team 6 SRA 468,Jeff,person,mjm6682,159,11/07/2016-13:49:17,mjm6682,159,11/07/2016-13:49:17,False
3030,7,Training One,115,Team13,Tom:,person,njk5148,192,11/07/2016-13:48:22,njk5148,192,11/07/2016-13:48:22,False
3013,2,Red Hat Robbers,10,admin,report van missing,event,admin,1,11/07/2015-07:29:11,admin,1,11/12/2015-10:21:28,False
3012,2,Red Hat Robbers,10,admin,Patrick Redd,person,admin,1,11/07/2015-07:27:35,admin,1,11/07/2015-07:27:35,False
3011,2,Red Hat Robbers,10,admin,Ishler’s Plumbing & Heating,location,admin,1,11/07/2015-07:25:13,admin,1,11/07/2015-07:25:13,False
3010,2,Red Hat Robbers,10,admin,G W Auto Collision Repair,location,admin,1,11/07/2015-07:24:06,admin,1,11/07/2015-07:24:06,False
3009,2,Red Hat Robbers,10,admin,van,resource,admin,1,11/07/2015-07:22:35,admin,1,11/07/2015-07:22:35,False
3008,2,Red Hat Robbers,10,admin,Claim forced,event,admin,1,11/07/2015-07:21:53,admin,1,11/07/2015-07:21:53,False
3007,2,Red Hat Robbers,10,admin,Grab donuts,event,admin,1,11/07/2015-07:11:46,admin,1,11/07/2015-07:11:46,False
3006,2,Red Hat Robbers,10,admin,Dunkin Donut suspect,person,admin,1,11/07/2015-07:09:53,admin,1,11/07/2015-07:09:53,False
3005,2,Red Hat Robbers,10,admin,Dunkin Donuts,location,admin,1,11/07/2015-07:08:51,admin,1,11/07/2015-07:08:51,False
3004,2,Red Hat Robbers,10,admin,white work van,resource,admin,1,11/07/2015-06:50:50,admin,1,11/07/2015-06:50:51,False
3003,2,Red Hat Robbers,10,admin,Case 7 robbery,event,admin,1,11/07/2015-06:50:20,admin,1,11/07/2015-07:02:44,False
3002,2,Red Hat Robbers,10,admin,Case 7 suspect B,person,admin,1,11/07/2015-06:49:37,admin,1,11/07/2015-06:49:37,False
3001,2,Red Hat Robbers,10,admin,Case 7 suspect A,person,admin,1,11/07/2015-06:49:20,admin,1,11/07/2015-07:07:49,False
3000,2,Red Hat Robbers,10,admin,Citizen’s Bank,location,admin,1,11/07/2015-06:48:32,admin,1,11/07/2015-06:48:32,False
2999,2,Red Hat Robbers,10,admin,Case 6 robber group,organization,admin,1,11/07/2015-06:36:58,admin,1,11/07/2015-06:36:58,False
2998,2,Red Hat Robbers,10,admin,Case 6 robbery,event,admin,1,11/07/2015-06:35:47,admin,1,11/07/2015-06:39:01,False
2997,2,Red Hat Robbers,10,admin,Ameriserv Financial,location,admin,1,11/07/2015-06:34:06,admin,1,11/07/2015-06:34:06,False
2996,2,Red Hat Robbers,10,admin,Case 5 suspect B,person,admin,1,11/07/2015-06:27:02,admin,1,11/07/2015-06:27:02,False
2995,2,Red Hat Robbers,10,admin,Case 5 suspect A,person,admin,1,11/07/2015-06:26:40,admin,1,11/07/2015-06:26:40,False
2994,2,Red Hat Robbers,10,admin,Case 4 suspect,person,admin,1,11/07/2015-06:24:36,admin,1,11/12/2015-10:37:58,False
2993,2,Red Hat Robbers,10,admin,Case 5 robbery,event,admin,1,11/07/2015-06:24:02,admin,1,11/07/2015-06:32:36,False
2992,2,Red Hat Robbers,10,admin,Northwest SavingsBank,location,admin,1,11/07/2015-06:23:07,admin,1,11/07/2015-06:23:07,False
2991,2,Red Hat Robbers,10,admin,Case 4 robbery (failed),event,admin,1,11/07/2015-06:19:09,admin,1,11/07/2015-06:25:03,False
2990,2,Red Hat Robbers,10,admin,First National Bank Downtown,location,admin,1,11/07/2015-06:18:11,admin,1,11/12/2015-05:41:50,True
2989,2,Red Hat Robbers,10,admin,Case 3 suspect companion,person,admin,1,11/07/2015-06:13:29,admin,1,11/07/2015-06:13:29,False
2988,2,Red Hat Robbers,10,admin,Jacky Shortledge,person,admin,1,11/07/2015-06:10:15,admin,1,11/12/2015-05:33:40,True
2987,2,Red Hat Robbers,10,admin,Sean McQueen,person,admin,1,11/07/2015-06:09:56,admin,1,11/12/2015-05:33:31,True
2986,2,Red Hat Robbers,10,admin,Case 3 suspect,person,admin,1,11/07/2015-06:09:28,admin,1,11/12/2015-10:30:22,False
2985,2,Red Hat Robbers,10,admin,Case 3 robbery,event,admin,1,11/07/2015-06:08:33,admin,1,11/07/2015-06:13:40,False
2984,2,Red Hat Robbers,10,admin,Case 2 suspect companion,person,admin,1,11/07/2015-06:06:41,admin,1,11/07/2015-06:06:41,False
2983,2,Red Hat Robbers,10,admin,Patricia Shaffner,person,admin,1,11/07/2015-06:03:18,admin,1,11/12/2015-05:33:21,True
2982,2,Red Hat Robbers,10,admin,Joe Williamson,person,admin,1,11/07/2015-06:02:57,admin,1,11/12/2015-05:33:13,True
2981,2,Red Hat Robbers,10,admin,Erika Keen,person,admin,1,11/07/2015-06:02:34,admin,1,11/12/2015-05:33:00,True
2980,2,Red Hat Robbers,10,admin,a white van,resource,admin,1,11/07/2015-05:57:34,admin,1,11/07/2015-05:57:35,False
2979,2,Red Hat Robbers,10,admin,Case 2 Suspect,person,admin,1,11/07/2015-05:55:33,admin,1,11/07/2015-06:04:52,False
2978,2,Red Hat Robbers,10,admin,Case 2 robbery,event,admin,1,11/07/2015-05:50:50,admin,1,11/12/2015-05:37:12,False
2977,2,Red Hat Robbers,10,admin,Patton Ln,location,admin,1,11/07/2015-05:45:01,admin,1,11/12/2015-05:36:19,True
2976,2,Red Hat Robbers,10,admin,non descript pale blue van,resource,admin,1,11/07/2015-05:43:24,admin,1,11/07/2015-05:43:24,False
2975,2,Red Hat Robbers,10,admin,Case 1 robbery,event,admin,1,11/07/2015-05:35:23,admin,1,11/07/2015-05:35:24,False
2974,2,Red Hat Robbers,113,The Late Red Robbers,hand drawn map of the interior of the 1st National Bank Downtown,resource,ashleypyon,75,11/04/2015-21:00:35,ashleypyon,75,11/04/2015-21:00:35,False
2973,2,Red Hat Robbers,113,The Late Red Robbers,Robbery - First National Bank Downtown,event,DavidMorrell,50,11/04/2015-21:00:11,DavidMorrell,50,11/04/2015-21:00:11,False
2972,2,Red Hat Robbers,113,The Late Red Robbers,Robbery - Citizen's Bank,event,DavidMorrell,50,11/04/2015-20:56:35,DavidMorrell,50,11/04/2015-21:08:13,False
2971,2,Red Hat Robbers,113,The Late Red Robbers,Robbery - Ameriserv Financial,event,DavidMorrell,50,11/04/2015-20:55:44,DavidMorrell,50,11/04/2015-21:04:54,False
2970,2,Red Hat Robbers,113,The Late Red Robbers,Robbery - Northwest SavingsBank,event,DavidMorrell,50,11/04/2015-20:52:42,DavidMorrell,50,11/04/2015-21:02:58,False
2969,2,Red Hat Robbers,113,The Late Red Robbers,Robbery - First National Bank,event,DavidMorrell,50,11/04/2015-20:48:49,DavidMorrell,50,11/10/2015-16:22:32,True
2968,2,Red Hat Robbers,113,The Late Red Robbers,non descript pale blue van,resource,ashleypyon,75,11/04/2015-20:47:00,ashleypyon,75,11/04/2015-20:47:00,False
2967,2,Red Hat Robbers,113,The Late Red Robbers,Robbery - Sovereign Bank,event,DavidMorrell,50,11/04/2015-20:46:06,DavidMorrell,50,11/04/2015-20:59:15,False
2966,2,Red Hat Robbers,113,The Late Red Robbers,Robbery - Reliance Bank,event,DavidMorrell,50,11/04/2015-20:40:21,DavidMorrell,50,11/04/2015-21:11:20,False
2965,2,Red Hat Robbers,113,The Late Red Robbers,Robbery,event,DavidMorrell,50,11/04/2015-20:33:13,DavidMorrell,50,11/10/2015-16:20:37,True
2964,2,Red Hat Robbers,113,The Late Red Robbers,"Suspect enters bank, confronts closest teller",event,DavidMorrell,50,11/04/2015-20:17:56,DavidMorrell,50,11/10/2015-16:20:10,True
2963,2,Red Hat Robbers,113,The Late Red Robbers,Suspect stuffs bank bag into backpack and leaves,event,DavidMorrell,50,11/04/2015-20:16:13,DavidMorrell,50,11/10/2015-16:20:21,True
2962,2,Red Hat Robbers,113,The Late Red Robbers,"Suspect enters bank, confront teller",event,DavidMorrell,50,11/04/2015-20:13:19,DavidMorrell,50,11/10/2015-16:20:13,True
2961,2,Red Hat Robbers,113,The Late Red Robbers,Suspect runs down N Atherton and jumps in the passenger side of a white van,event,DavidMorrell,50,11/04/2015-20:10:11,DavidMorrell,50,11/10/2015-16:20:18,True
2960,2,Red Hat Robbers,113,The Late Red Robbers,"Suspect in parking lot, puts on hat, enters bank",event,DavidMorrell,50,11/04/2015-18:18:04,DavidMorrell,50,11/10/2015-16:21:19,True
2959,2,Red Hat Robbers,113,The Late Red Robbers,Suspect seen approaching the bank,event,DavidMorrell,50,11/04/2015-18:10:13,DavidMorrell,50,11/10/2015-16:20:56,True
2958,2,Red Hat Robbers,113,The Late Red Robbers,Lemont,location,ars5917,29,11/04/2015-18:02:07,ars5917,29,11/04/2015-18:02:51,False
2957,2,Red Hat Robbers,113,The Late Red Robbers,Owner claims Mr.Redd stole truck,event,ars5917,29,11/04/2015-17:56:58,ars5917,29,11/04/2015-17:57:55,False
2956,2,Red Hat Robbers,113,The Late Red Robbers,Robbery - Jersey Shore Bank,event,DavidMorrell,50,11/04/2015-17:56:51,DavidMorrell,50,11/04/2015-21:10:46,False
2955,2,Red Hat Robbers,113,The Late Red Robbers,work truck was stolen,event,ars5917,29,11/04/2015-17:50:08,ars5917,29,11/04/2015-17:50:10,False
2954,2,Red Hat Robbers,113,The Late Red Robbers,"The man took the bag and quickly departed. He was seen exiting the bank and getting into a van, which took off heading south on Atherton St.",event,DavidMorrell,50,11/04/2015-17:45:56,DavidMorrell,50,11/04/2015-17:45:57,False
2953,2,Red Hat Robbers,113,The Late Red Robbers,Testimon,location,DavidMorrell,50,11/04/2015-17:28:48,DavidMorrell,50,11/04/2015-17:29:31,False
2952,2,Red Hat Robbers,113,The Late Red Robbers,State College Police,organization,ashleypyon,75,11/04/2015-17:26:51,ashleypyon,75,11/04/2015-17:26:51,False
2951,2,Red Hat Robbers,113,The Late Red Robbers,Bellefonte Police,organization,ashleypyon,75,11/04/2015-17:26:40,ashleypyon,75,11/04/2015-17:26:40,False
2950,2,Red Hat Robbers,113,The Late Red Robbers,Mr. Redd,person,ashleypyon,75,11/04/2015-17:26:26,ars5917,29,11/04/2015-17:39:58,False
2949,2,Red Hat Robbers,113,The Late Red Robbers,Seven Mountains,location,ashleypyon,75,11/04/2015-17:25:57,ashleypyon,75,11/04/2015-17:25:57,False
2948,2,Red Hat Robbers,113,The Late Red Robbers,Mark Haley,person,ashleypyon,75,11/04/2015-17:25:37,ashleypyon,75,11/04/2015-20:42:48,False
2947,2,Red Hat Robbers,113,The Late Red Robbers,Erin Hecker,person,ashleypyon,75,11/04/2015-17:25:28,ars5917,29,11/13/2015-08:40:34,False
2946,2,Red Hat Robbers,113,The Late Red Robbers,Ishler’s Plumbing & Heating,location,ashleypyon,75,11/04/2015-17:25:10,ashleypyon,75,11/04/2015-17:25:10,False
2945,2,Red Hat Robbers,113,The Late Red Robbers,G W Auto Collision Repair,location,ashleypyon,75,11/04/2015-17:24:58,ashleypyon,75,11/04/2015-17:24:58,False
2944,2,Red Hat Robbers,113,The Late Red Robbers,FBI,organization,ashleypyon,75,11/04/2015-17:24:38,ashleypyon,75,11/04/2015-17:24:38,False
2943,2,Red Hat Robbers,113,The Late Red Robbers,Searle Spence,person,ashleypyon,75,11/04/2015-17:23:33,ashleypyon,75,11/04/2015-17:23:34,False
2942,2,Red Hat Robbers,113,The Late Red Robbers,Dalton Graves,person,ashleypyon,75,11/04/2015-17:23:24,ashleypyon,75,11/04/2015-17:23:24,False
2941,2,Red Hat Robbers,113,The Late Red Robbers,Vicki Wiser,person,ashleypyon,75,11/04/2015-17:23:15,ashleypyon,75,11/04/2015-17:23:15,False
2940,2,Red Hat Robbers,113,The Late Red Robbers,Citizen’s Bank,location,ashleypyon,75,11/04/2015-17:22:55,ashleypyon,75,11/04/2015-17:22:56,False
2939,2,Red Hat Robbers,113,The Late Red Robbers,Vince Starling,person,ashleypyon,75,11/04/2015-17:22:39,ashleypyon,75,11/04/2015-17:22:39,False
2938,2,Red Hat Robbers,113,The Late Red Robbers,Reed Davis,person,ashleypyon,75,11/04/2015-17:22:11,ashleypyon,75,11/04/2015-17:22:11,False
2937,2,Red Hat Robbers,113,The Late Red Robbers,Cybil Flowers,person,ashleypyon,75,11/04/2015-17:21:56,ashleypyon,75,11/04/2015-17:37:50,False
2936,2,Red Hat Robbers,113,The Late Red Robbers,Ameriserv Financial,location,ashleypyon,75,11/04/2015-17:21:23,ashleypyon,75,11/04/2015-17:21:23,False
2935,2,Red Hat Robbers,113,The Late Red Robbers,bright red tee shirt,resource,ars5917,29,11/04/2015-17:17:10,ars5917,29,11/04/2015-17:17:10,False
2934,2,Red Hat Robbers,113,The Late Red Robbers,dark green hoodie,resource,ars5917,29,11/04/2015-17:15:36,ars5917,29,11/04/2015-17:15:36,False
2933,2,Red Hat Robbers,113,The Late Red Robbers,brown leather glove,resource,ars5917,29,11/04/2015-17:15:22,ars5917,29,11/04/2015-17:15:22,False
2932,2,Red Hat Robbers,113,The Late Red Robbers,Jeff Van Natter,person,DavidMorrell,50,11/04/2015-17:15:04,ashleypyon,75,11/04/2015-17:44:31,False
2931,2,Red Hat Robbers,113,The Late Red Robbers,Mike Holden,person,DavidMorrell,50,11/04/2015-17:14:38,ashleypyon,75,11/04/2015-17:44:18,False
2930,2,Red Hat Robbers,113,The Late Red Robbers,Calder Alley.,location,ars5917,29,11/04/2015-17:14:37,ars5917,29,11/04/2015-17:14:37,False
2929,2,Red Hat Robbers,113,The Late Red Robbers,Michelle Leblanc,person,DavidMorrell,50,11/04/2015-17:14:21,ashleypyon,75,11/04/2015-17:44:07,False
2928,2,Red Hat Robbers,113,The Late Red Robbers,Northwest SavingsBank,location,DavidMorrell,50,11/04/2015-17:13:44,DavidMorrell,50,11/04/2015-17:13:44,False
2927,2,Red Hat Robbers,113,The Late Red Robbers,red ski mask,resource,ashleypyon,75,11/04/2015-17:13:16,ashleypyon,75,11/04/2015-17:13:35,False
2926,2,Red Hat Robbers,113,The Late Red Robbers,ATM lobby,location,ashleypyon,75,11/04/2015-17:12:45,ashleypyon,75,11/04/2015-17:12:45,False
2925,2,Red Hat Robbers,113,The Late Red Robbers,Dunkin Donuts,location,DavidMorrell,50,11/04/2015-17:12:42,DavidMorrell,50,11/04/2015-17:38:28,False
2924,2,Red Hat Robbers,113,The Late Red Robbers,Burrowes St.,location,ars5917,29,11/04/2015-17:12:30,ars5917,29,11/04/2015-17:12:30,False
2923,2,Red Hat Robbers,113,The Late Red Robbers,Chris Clark,person,DavidMorrell,50,11/04/2015-17:10:46,ashleypyon,75,11/04/2015-17:42:49,False
2922,2,Red Hat Robbers,113,The Late Red Robbers,"medium build, clean-shaven and wearing a red ball cap",resource,ashleypyon,75,11/04/2015-17:10:43,ashleypyon,75,11/04/2015-17:10:43,False
2921,2,Red Hat Robbers,113,The Late Red Robbers,Engineering building,location,ars5917,29,11/04/2015-17:10:20,ars5917,29,11/04/2015-17:10:20,False
2920,2,Red Hat Robbers,113,The Late Red Robbers,West College Ave,location,ars5917,29,11/04/2015-17:09:57,ars5917,29,11/04/2015-17:09:58,False
2919,2,Red Hat Robbers,113,The Late Red Robbers,Julie Mullin,person,DavidMorrell,50,11/04/2015-17:09:52,ashleypyon,75,11/04/2015-17:42:37,False
2918,2,Red Hat Robbers,113,The Late Red Robbers,Tyler “Yaz” Yastrzemski,person,DavidMorrell,50,11/04/2015-17:09:32,ashleypyon,75,11/04/2015-17:42:24,False
2917,2,Red Hat Robbers,113,The Late Red Robbers,light colored van,resource,ashleypyon,75,11/04/2015-17:07:33,ashleypyon,75,11/04/2015-17:07:33,False
2916,2,Red Hat Robbers,113,The Late Red Robbers,First National Bank Downtown,location,DavidMorrell,50,11/04/2015-17:07:21,DavidMorrell,50,11/04/2015-17:07:21,False
2915,2,Red Hat Robbers,113,The Late Red Robbers,"$3,000",resource,ashleypyon,75,11/04/2015-17:07:06,ashleypyon,75,11/04/2015-17:07:06,False
2914,2,Red Hat Robbers,113,The Late Red Robbers,"100 Hawbaker Industrial Dr. SC, PA",location,ashleypyon,75,11/04/2015-17:06:09,ashleypyon,75,11/04/2015-17:06:09,False
2913,2,Red Hat Robbers,113,The Late Red Robbers,Jacky Shortledge,person,DavidMorrell,50,11/04/2015-17:05:30,ashleypyon,75,11/04/2015-17:41:29,False
2912,2,Red Hat Robbers,113,The Late Red Robbers,Sean McQueen,person,DavidMorrell,50,11/04/2015-17:04:49,ashleypyon,75,11/04/2015-17:41:16,False
2911,2,Red Hat Robbers,113,The Late Red Robbers,Sovereign Bank,location,DavidMorrell,50,11/04/2015-17:03:04,DavidMorrell,50,11/04/2015-17:03:04,False
2910,2,Red Hat Robbers,113,The Late Red Robbers,red ball cap and red shirt and backpack,resource,ashleypyon,75,11/04/2015-17:02:10,ashleypyon,75,11/04/2015-17:02:10,False
2909,2,Red Hat Robbers,113,The Late Red Robbers,Patricia Shaffner,person,DavidMorrell,50,11/04/2015-17:01:32,ashleypyon,75,11/04/2015-17:40:47,False
2908,2,Red Hat Robbers,113,The Late Red Robbers,Joe Williamson,person,DavidMorrell,50,11/04/2015-16:59:54,ashleypyon,75,11/04/2015-17:40:17,False
2907,2,Red Hat Robbers,113,The Late Red Robbers,Erika Keen,person,DavidMorrell,50,11/04/2015-16:59:02,ashleypyon,75,11/04/2015-17:39:36,False
2906,2,Red Hat Robbers,113,The Late Red Robbers,White Van,resource,ashleypyon,75,11/04/2015-16:57:31,DavidMorrell,50,11/04/2015-20:42:01,False
2905,2,Red Hat Robbers,113,The Late Red Robbers,"$1,000",resource,ashleypyon,75,11/04/2015-16:56:12,ashleypyon,75,11/04/2015-16:56:13,False
2904,2,Red Hat Robbers,113,The Late Red Robbers,Patton Ln.,location,ars5917,29,11/04/2015-16:56:01,ars5917,29,11/04/2015-16:56:01,False
2903,2,Red Hat Robbers,113,The Late Red Robbers,LWM,person,ars5917,29,11/04/2015-16:54:54,ashleypyon,75,11/04/2015-17:39:06,False
2902,2,Red Hat Robbers,113,The Late Red Robbers,teller,person,ars5917,29,11/04/2015-16:54:39,ars5917,29,11/04/2015-16:54:39,False
2901,2,Red Hat Robbers,113,The Late Red Robbers,"2050 N. Atherton St. State College, PA",location,ars5917,29,11/04/2015-16:52:45,ars5917,29,11/04/2015-16:52:45,False
2900,2,Red Hat Robbers,113,The Late Red Robbers,Jersey Shore Bank,location,DavidMorrell,50,11/04/2015-16:50:45,ars5917,29,11/13/2015-08:42:59,False
2899,2,Red Hat Robbers,113,The Late Red Robbers,"Atherton St, vic. Valley Vista Drive.",location,ars5917,29,11/04/2015-16:50:43,ars5917,29,11/04/2015-16:50:43,False
2898,2,Red Hat Robbers,113,The Late Red Robbers,Reliance Bank,location,ars5917,29,11/04/2015-16:49:26,DavidMorrell,50,11/04/2015-21:12:37,False
2897,2,Red Hat Robbers,80,Team Nice,22 Jan/2:13 PM,event,mjr5679,135,11/01/2015-19:43:24,mjr5679,135,11/01/2015-19:43:24,False
2896,2,Red Hat Robbers,80,Team Nice,20 Jan/11:45 PM,event,mjr5679,135,11/01/2015-19:43:08,mjr5679,135,11/01/2015-19:43:08,False
2895,2,Red Hat Robbers,77,Caught red-handed,Case File-007,event,Nellson14,134,11/01/2015-19:07:38,Nellson14,134,11/01/2015-19:07:38,False
2894,2,Red Hat Robbers,108,Vipers ,Centre Daily Times,resource,boscotsoi,79,11/01/2015-18:52:51,boscotsoi,79,11/01/2015-18:52:51,False
2893,2,Red Hat Robbers,90,MSR,FBI verify Mr. Redd’s story of hitchhiking from the job site.,event,mib5572,142,11/01/2015-18:51:00,mib5572,142,11/01/2015-18:51:00,False
2892,2,Red Hat Robbers,90,MSR,The FBI locates Mr.”Big Red” Redd at his hunting cabin in Seven Mountains.,event,mib5572,142,11/01/2015-18:50:49,mib5572,142,11/01/2015-18:50:49,False
2891,2,Red Hat Robbers,90,MSR,FBI interview the owner of Ishler’s Plumbing & Heating,event,mib5572,142,11/01/2015-18:50:36,mib5572,142,11/01/2015-18:50:36,False
2890,2,Red Hat Robbers,108,Vipers ,Case File7 CB,resource,boscotsoi,79,11/01/2015-18:49:29,boscotsoi,79,11/01/2015-18:49:29,False
2889,2,Red Hat Robbers,90,MSR,FBI located the van believed used in State College robbery of the Citizen’s Bank,event,mib5572,142,11/01/2015-18:48:18,mib5572,142,11/01/2015-18:48:18,False
2888,2,Red Hat Robbers,90,MSR,he was forced to participate in the robbery of the Northwest Savings Bank,event,mib5572,142,11/01/2015-18:47:59,mib5572,142,11/01/2015-18:47:59,False
2887,2,Red Hat Robbers,90,MSR,Latest Heist Like An Episode of World’s Dumbest Criminals,event,mib5572,142,11/01/2015-18:47:39,mib5572,142,11/01/2015-18:47:40,False
2886,2,Red Hat Robbers,90,MSR,Two More Banks Hit,event,mib5572,142,11/01/2015-18:47:25,mib5572,142,11/01/2015-18:47:25,False
